Time           Event Type     Request ID     Core ID   Service Time   Remaining Time 
219830         Arrival        133            2         158.704        158.704        
219798         Quantum_done   122            3         161.056        71.0559        
219806         Quantum_done   118            0         159.094        69.0938        
219830         Quantum_done   126            1         159.066        69.0661        
219830         Quantum_done   127            2         160.665        70.6647        
219874         Departure      101            3         160.773        0              
219880         Departure      102            0         159.151        0              
219903         Departure      108            1         158.444        0              
219903         Departure      104            2         158.276        0              
219969         Arrival        137            3         158.94         158.94         
219975         Arrival        148            0         159.776        159.776        
219998         Arrival        147            1         160.579        160.579        
219998         Arrival        140            2         160.459        160.459        
219969         Quantum_done   131            3         161.258        71.2579        
219975         Quantum_done   123            0         160.633        70.6329        
219998         Quantum_done   121            1         161.694        71.6936        
219998         Quantum_done   130            2         158.215        68.2147        
220042         Departure      103            3         158.146        0              
220050         Departure      112            0         160.411        0              
220072         Departure      105            2         158.427        0              
220072         Departure      106            1         159.281        0              
220137         Arrival        146            3         158.753        158.753        
220145         Arrival        142            0         160.485        160.485        
220167         Arrival        141            1         158.099        158.099        
220167         Arrival        145            2         161.033        161.033        
220137         Quantum_done   128            3         158.255        68.2548        
220145         Quantum_done   125            0         160.535        70.535         
220167         Quantum_done   135            2         160.44         70.4404        
220167         Quantum_done   134            1         159.433        69.4334        
220211         Departure      110            3         159.197        0              
220220         Departure      116            0         159.873        0              
220242         Departure      107            2         160.03         0              
220243         Departure      109            1         160.695        0              
220306         Arrival        180            3         159.198        159.198        
220295         Arrival        150            0         159.976        159.976        
220318         Arrival        152            1         160.486        160.486        
220337         Arrival        149            2         158.446        158.446        
220295         Departure      120            0         160.215        0              
220306         Quantum_done   138            3         159.934        69.9339        
220318         Departure      113            1         159.513        0              
220337         Quantum_done   129            2         158.559        68.5585        
220383         Arrival        162            3         160.67         160.67         
220390         Arrival        157            0         161.677        161.677        
220383         Departure      117            3         161.774        0              
220390         Quantum_done   139            0         162.014        72.0137        
220413         Quantum_done   132            1         161.129        71.1288        
220415         Departure      111            2         163.088        0              
220492         Arrival        158            2         160.074        160.074        
220456         Departure      124            3         157.535        0              
220487         Arrival        178            1         159.778        159.778        
220467         Departure      115            0         161.153        0              
220487         Departure      114            1         159.926        0              
220492         Departure      119            2         162.032        0              
220551         Arrival        168            3         159.593        159.593        
220562         Arrival        175            0         161.477        161.477        
220582         Arrival        161            1         159.18         159.18         
220587         Arrival        177            2         161.695        161.695        
220551         Quantum_done   136            3         159.27         69.2698        
220562         Quantum_done   144            0         159.464        69.4645        
220582         Quantum_done   143            1         159.114        69.1136        
220587         Quantum_done   133            2         158.704        68.7038        
220627         Departure      122            3         161.056        0              
220636         Departure      118            0         159.094        0              
220657         Departure      126            1         159.066        0              
220663         Departure      127            2         160.665        0              
220722         Arrival        172            3         159.085        159.085        
220731         Arrival        179            0         161.589        161.589        
220752         Arrival        163            1         158.337        158.337        
220758         Arrival        169            2         159.757        159.757        
220722         Quantum_done   137            3         158.94         68.9398        
220731         Quantum_done   148            0         159.776        69.7762        
220752         Quantum_done   147            1         160.579        70.5793        
220758         Quantum_done   140            2         160.459        70.4594        
220798         Departure      131            3         161.258        0              
220806         Departure      123            0         160.633        0              
220828         Departure      121            1         161.694        0              
220831         Departure      130            2         158.215        0              
220893         Arrival        164            3         161.277        161.277        
220901         Arrival        160            0         159.808        159.808        
220923         Arrival        154            1         159.702        159.702        
220926         Arrival        153            2         161.976        161.976        
220893         Quantum_done   146            3         158.753        68.7531        
220901         Quantum_done   142            0         160.485        70.485         
220923         Quantum_done   141            1         158.099        68.0989        
220926         Quantum_done   145            2         161.033        71.0331        
220966         Departure      128            3         158.255        0              
220977         Departure      125            0         160.535        0              
220998         Departure      134            1         159.433        0              
221001         Departure      135            2         160.44         0              
221061         Arrival        167            3         161.199        161.199        
221072         Arrival        173            0         160.883        160.883        
221093         Arrival        151            1         159.775        159.775        
221096         Arrival        165            2         161.688        161.688        
221061         Quantum_done   180            3         159.198        69.1984        
221072         Quantum_done   150            0         159.976        69.976         
221093         Quantum_done   152            1         160.486        70.4861        
221096         Quantum_done   149            2         158.446        68.4457        
221136         Departure      138            3         159.934        0              
221167         Quantum_done   157            0         161.677        71.6768        
221169         Departure      132            1         161.129        0              
221170         Departure      129            2         158.559        0              
221244         Arrival        155            0         160.68         160.68         
221264         Arrival        156            1         159.74         159.74         
221231         Quantum_done   162            3         160.67         70.6701        
221244         Departure      139            0         162.014        0              
221264         Quantum_done   178            1         159.778        69.7775        
221265         Quantum_done   158            2         160.074        70.074         
221326         Arrival        171            3         160.211        160.211        
221360         Arrival        159            2         158.504        158.504        
221326         Quantum_done   168            3         159.593        69.5934        
221339         Quantum_done   175            0         161.477        71.4767        
221359         Quantum_done   161            1         159.18         69.1797        
221360         Quantum_done   177            2         161.695        71.6953        
221400         Arrival        170            3         159.671        159.671        
221413         Arrival        166            0         159.694        159.694        
221433         Arrival        176            1         162.309        162.309        
221434         Arrival        174            2         159.054        159.054        
221400         Departure      136            3         159.27         0              
221413         Departure      144            0         159.464        0              
221433         Departure      143            1         159.114        0              
221434         Departure      133            2         158.704        0              
221495         Quantum_done   172            3         159.085        69.0848        
221508         Quantum_done   179            0         161.589        71.5895        
221528         Quantum_done   163            1         158.337        68.3375        
221529         Quantum_done   169            2         159.757        69.757         
221569         Arrival        7              3         159.546        159.546        
221583         Arrival        3              0         159.639        159.639        
221603         Arrival        1              1         158.487        158.487        
221604         Arrival        4              2         158.752        158.752        
221569         Departure      137            3         158.94         0              
221583         Departure      148            0         159.776        0              
221603         Departure      147            1         160.579        0              
221604         Departure      140            2         160.459        0              
221664         Quantum_done   164            3         161.277        71.2768        
221678         Quantum_done   160            0         159.808        69.8084        
221738         Arrival        2              3         159.288        159.288        
221698         Quantum_done   154            1         159.702        69.7021        
221699         Quantum_done   153            2         161.976        71.9757        
221754         Arrival        11             0         157.446        157.446        
221772         Arrival        5              1         160.626        160.626        
221775         Arrival        10             2         160.048        160.048        
221738         Departure      146            3         158.753        0              
221754         Departure      142            0         160.485        0              
221772         Departure      141            1         158.099        0              
221775         Departure      145            2         161.033        0              
221833         Quantum_done   167            3         161.199        71.1992        
221849         Quantum_done   173            0         160.883        70.8829        
221867         Quantum_done   151            1         159.775        69.775         
221907         Arrival        9              3         158.364        158.364        
221870         Quantum_done   165            2         161.688        71.6877        
221924         Arrival        13             0         161.721        161.721        
221942         Arrival        8              1         160.767        160.767        
221944         Arrival        6              2         158.159        158.159        
221907         Departure      180            3         159.198        0              
221924         Departure      150            0         159.976        0              
221942         Departure      152            1         160.486        0              
221944         Departure      149            2         158.446        0              
221983         Departure      162            3         160.67         0              
222000         Departure      157            0         161.677        0              
222019         Departure      158            2         160.074        0              
222037         Quantum_done   156            1         159.74         69.7402        
222078         Arrival        19             3         161.247        161.247        
222114         Arrival        16             2         159.515        159.515        
222078         Quantum_done   171            3         160.211        70.2106        
222095         Quantum_done   155            0         160.68         70.6798        
222112         Departure      178            1         159.778        0              
222114         Quantum_done   159            2         158.504        68.5044        
222172         Arrival        18             0         160.511        160.511        
222153         Departure      168            3         159.593        0              
222186         Arrival        12             1         161.363        161.363        
222172         Departure      175            0         161.477        0              
222186         Departure      161            1         159.18         0              
222190         Departure      177            2         161.695        0              
222248         Quantum_done   170            3         159.671        69.6708        
222267         Quantum_done   166            0         159.694        69.6945        
222281         Quantum_done   176            1         162.309        72.3086        
222285         Quantum_done   174            2         159.054        69.0544        
222322         Arrival        15             3         159.611        159.611        
222343         Arrival        31             0         160.514        160.514        
222322         Departure      172            3         159.085        0              
222354         Arrival        14             1         159.732        159.732        
222360         Arrival        20             2         160.111        160.111        
222343         Departure      179            0         161.589        0              
222354         Departure      163            1         158.337        0              
222360         Departure      169            2         159.757        0              
222417         Quantum_done   7              3         159.546        69.5461        
222438         Quantum_done   3              0         159.639        69.6385        
222449         Quantum_done   1              1         158.487        68.4868        
222455         Quantum_done   4              2         158.752        68.7516        
222493         Arrival        17             3         160.117        160.117        
222513         Arrival        27             0         160.385        160.385        
222493         Departure      164            3         161.277        0              
222524         Arrival        29             1         160.225        160.225        
222532         Arrival        28             2         158.34         158.34         
222513         Departure      160            0         159.808        0              
222524         Departure      154            1         159.702        0              
222532         Departure      153            2         161.976        0              
222588         Quantum_done   2              3         159.288        69.288         
222608         Quantum_done   11             0         157.446        67.4463        
222619         Quantum_done   5              1         160.626        70.6262        
222627         Quantum_done   10             2         160.048        70.0481        
222664         Arrival        35             3         159.384        159.384        
222684         Arrival        23             0         162.004        162.004        
222664         Departure      167            3         161.199        0              
222704         Arrival        34             2         159.921        159.921        
222694         Arrival        22             1         159.799        159.799        
222684         Departure      173            0         160.883        0              
222694         Departure      151            1         159.775        0              
222704         Departure      165            2         161.688        0              
222759         Quantum_done   9              3         158.364        68.364         
222779         Quantum_done   13             0         161.721        71.7208        
222789         Quantum_done   8              1         160.767        70.7673        
222799         Quantum_done   6              2         158.159        68.1592        
222854         Arrival        24             3         160.309        160.309        
222855         Arrival        21             0         160.094        160.094        
222894         Arrival        39             2         159.946        159.946        
222864         Arrival        38             1         160.839        160.839        
222854         Quantum_done   19             3         161.247        71.2467        
222855         Departure      155            0         160.68         0              
222864         Departure      156            1         159.74         0              
222950         Arrival        26             0         160.997        160.997        
222894         Quantum_done   16             2         159.515        69.5153        
222959         Arrival        33             1         160.478        160.478        
222929         Arrival        36             3         158.765        158.765        
222929         Departure      171            3         160.211        0              
222950         Quantum_done   18             0         160.511        70.5107        
222959         Quantum_done   12             1         161.363        71.3628        
222967         Departure      159            2         158.504        0              
223041         Arrival        25             2         159.265        159.265        
223004         Departure      170            3         159.671        0              
223024         Departure      166            0         159.694        0              
223036         Departure      176            1         162.309        0              
223041         Departure      174            2         159.054        0              
223099         Arrival        32             3         160.555        160.555        
223119         Arrival        30             0         161.5          161.5          
223131         Arrival        43             1         159.394        159.394        
223136         Arrival        41             2         159.859        159.859        
223099         Quantum_done   15             3         159.611        69.6112        
223119         Quantum_done   31             0         160.514        70.5142        
223131         Quantum_done   14             1         159.732        69.7319        
223136         Quantum_done   20             2         160.111        70.1112        
223174         Departure      7              3         159.546        0              
223194         Departure      3              0         159.639        0              
223204         Departure      1              1         158.487        0              
223210         Departure      4              2         158.752        0              
223269         Arrival        45             3         160.863        160.863        
223289         Arrival        47             0         159.951        159.951        
223299         Arrival        40             1         159.264        159.264        
223305         Arrival        37             2         159.271        159.271        
223269         Quantum_done   17             3         160.117        70.1166        
223289         Quantum_done   27             0         160.385        70.3851        
223299         Quantum_done   29             1         160.225        70.225         
223305         Quantum_done   28             2         158.34         68.3397        
223343         Departure      2              3         159.288        0              
223361         Departure      11             0         157.446        0              
223375         Departure      5              1         160.626        0              
223380         Departure      10             2         160.048        0              
223438         Arrival        42             3         159.559        159.559        
223456         Arrival        44             0         159.807        159.807        
223470         Arrival        51             1         161.299        161.299        
223475         Arrival        49             2         160.372        160.372        
223438         Quantum_done   35             3         159.384        69.3835        
223456         Quantum_done   23             0         162.004        72.0043        
223470         Quantum_done   22             1         159.799        69.7986        
223475         Quantum_done   34             2         159.921        69.9213        
223511         Departure      9              3         158.364        0              
223533         Departure      13             0         161.721        0              
223546         Departure      8              1         160.767        0              
223548         Departure      6              2         158.159        0              
223606         Arrival        55             3         160.587        160.587        
223628         Arrival        48             0         160.736        160.736        
223641         Arrival        46             1         158.736        158.736        
223643         Arrival        53             2         158.536        158.536        
223606         Quantum_done   24             3         160.309        70.3092        
223628         Quantum_done   21             0         160.094        70.0938        
223641         Quantum_done   38             1         160.839        70.8385        
223643         Quantum_done   39             2         159.946        69.9465        
223682         Departure      19             3         161.247        0              
223718         Departure      16             2         159.515        0              
223723         Quantum_done   26             0         160.997        70.9974        
223777         Arrival        52             3         160.191        160.191        
223736         Quantum_done   33             1         160.478        70.4784        
223812         Arrival        57             1         159.938        159.938        
223813         Arrival        59             2         157.678        157.678        
223777         Quantum_done   36             3         158.765        68.7653        
223799         Departure      18             0         160.511        0              
223812         Departure      12             1         161.363        0              
223813         Quantum_done   25             2         159.265        69.265         
223894         Arrival        50             0         159.383        159.383        
223872         Quantum_done   32             3         160.555        70.5547        
223894         Quantum_done   30             0         161.5          71.5003        
223907         Quantum_done   43             1         159.394        69.3936        
223908         Quantum_done   41             2         159.859        69.8591        
223947         Departure      15             3         159.611        0              
223969         Departure      31             0         160.514        0              
223982         Departure      14             1         159.732        0              
223983         Departure      20             2         160.111        0              
224042         Arrival        54             3         160.93         160.93         
224064         Arrival        63             0         157.805        157.805        
224077         Arrival        56             1         159.442        159.442        
224078         Arrival        61             2         159.48         159.48         
224042         Quantum_done   45             3         160.863        70.8626        
224064         Quantum_done   47             0         159.951        69.9513        
224077         Quantum_done   40             1         159.264        69.2644        
224078         Quantum_done   37             2         159.271        69.271         
224117         Departure      17             3         160.117        0              
224140         Departure      27             0         160.385        0              
224151         Departure      28             2         158.34         0              
224152         Departure      29             1         160.225        0              
224212         Arrival        65             3         160.2          160.2          
224235         Arrival        58             0         159.584        159.584        
224247         Arrival        60             1         159.756        159.756        
224212         Quantum_done   42             3         159.559        69.559         
224246         Arrival        67             2         160.035        160.035        
224235         Quantum_done   44             0         159.807        69.8073        
224246         Quantum_done   49             2         160.372        70.3716        
224247         Quantum_done   51             1         161.299        71.2993        
224287         Departure      35             3         159.384        0              
224312         Departure      23             0         162.004        0              
224321         Departure      34             2         159.921        0              
224322         Departure      22             1         159.799        0              
224382         Arrival        69             3         158.819        158.819        
224407         Arrival        64             0         160.176        160.176        
224417         Arrival        66             1         160.564        160.564        
224416         Arrival        68             2         160.024        160.024        
224382         Quantum_done   55             3         160.587        70.5866        
224407         Quantum_done   48             0         160.736        70.736         
224416         Quantum_done   53             2         158.536        68.5358        
224417         Quantum_done   46             1         158.736        68.7357        
224457         Departure      24             3         160.309        0              
224482         Departure      21             0         160.094        0              
224491         Departure      39             2         159.946        0              
224493         Departure      38             1         160.839        0              
224552         Arrival        71             3         159.747        159.747        
224558         Arrival        62             0         161.638        161.638        
224568         Arrival        70             1         159.62         159.62         
224586         Arrival        72             2         159.602        159.602        
224552         Quantum_done   52             3         160.191        70.1912        
224558         Departure      26             0         160.997        0              
224568         Departure      33             1         160.478        0              
224586         Quantum_done   59             2         157.678        67.6778        
224626         Arrival        75             3         160.563        160.563        
224653         Arrival        76             0         161.912        161.912        
224626         Departure      36             3         158.765        0              
224653         Quantum_done   50             0         159.383        69.3827        
224660         Departure      25             2         159.265        0              
224663         Quantum_done   57             1         159.938        69.9378        
224735         Arrival        73             2         158.97         158.97         
224701         Departure      32             3         160.555        0              
224738         Arrival        74             1         161.129        161.129        
224729         Departure      30             0         161.5          0              
224735         Departure      41             2         159.859        0              
224738         Departure      43             1         159.394        0              
224796         Arrival        79             3         161.236        161.236        
224824         Arrival        77             0         159.531        159.531        
224833         Arrival        80             1         158.796        158.796        
224830         Arrival        78             2         161.457        161.457        
224796         Quantum_done   54             3         160.93         70.9298        
224824         Quantum_done   63             0         157.805        67.805         
224830         Quantum_done   61             2         159.48         69.4798        
224833         Quantum_done   56             1         159.442        69.4421        
224872         Departure      45             3         160.863        0              
224899         Departure      47             0         159.951        0              
224905         Departure      37             2         159.271        0              
224907         Departure      40             1         159.264        0              
224967         Arrival        81             3         157.938        157.938        
224994         Arrival        82             0         159.733        159.733        
225002         Arrival        84             1         161.851        161.851        
225000         Arrival        83             2         162.863        162.863        
224967         Quantum_done   65             3         160.2          70.1999        
224994         Quantum_done   58             0         159.584        69.5836        
225000         Quantum_done   67             2         160.035        70.0349        
225002         Quantum_done   60             1         159.756        69.7565        
225042         Departure      42             3         159.559        0              
225069         Departure      44             0         159.807        0              
225075         Departure      49             2         160.372        0              
225078         Departure      51             1         161.299        0              
225137         Arrival        87             3         157.963        157.963        
225164         Arrival        85             0         158.78         158.78         
225173         Arrival        86             1         160.779        160.779        
225170         Arrival        88             2         160.806        160.806        
225137         Quantum_done   69             3         158.819        68.8187        
225164         Quantum_done   64             0         160.176        70.1759        
225170         Quantum_done   68             2         160.024        70.0238        
225173         Quantum_done   66             1         160.564        70.564         
225212         Departure      55             3         160.587        0              
225240         Departure      48             0         160.736        0              
225243         Departure      53             2         158.536        0              
225247         Departure      46             1         158.736        0              
225307         Arrival        92             3         162.399        162.399        
225335         Arrival        90             0         159.763        159.763        
225342         Arrival        89             1         160.934        160.934        
225338         Arrival        91             2         161.282        161.282        
225307         Quantum_done   71             3         159.747        69.7472        
225335         Quantum_done   62             0         161.638        71.6375        
225338         Quantum_done   72             2         159.602        69.6018        
225342         Quantum_done   70             1         159.62         69.6205        
225382         Departure      52             3         160.191        0              
225411         Departure      59             2         157.678        0              
225417         Departure      57             1         159.938        0              
225430         Quantum_done   76             0         161.912        71.9115        
225504         Arrival        95             0         159.547        159.547        
225512         Arrival        94             1         159.143        159.143        
225477         Quantum_done   75             3         160.563        70.5632        
225504         Departure      50             0         159.383        0              
225506         Quantum_done   73             2         158.97         68.9695        
225512         Quantum_done   74             1         161.129        71.1288        
225572         Arrival        96             3         159.258        159.258        
225601         Arrival        93             2         161.204        161.204        
225572         Quantum_done   79             3         161.236        71.2358        
225599         Quantum_done   77             0         159.531        69.5309        
225601         Quantum_done   78             2         161.457        71.4575        
225607         Quantum_done   80             1         158.796        68.7956        
225648         Departure      54             3         160.93         0              
225672         Departure      63             0         157.805        0              
225676         Departure      61             2         159.48         0              
225681         Departure      56             1         159.442        0              
225743         Arrival        97             3         161.393        161.393        
225767         Arrival        99             0         160.307        160.307        
225776         Arrival        98             1         161.62         161.62         
225771         Arrival        100            2         159.96         159.96         
225743         Quantum_done   81             3         157.938        67.938         
225767         Quantum_done   82             0         159.733        69.7331        
225771         Quantum_done   83             2         162.863        72.8629        
225776         Quantum_done   84             1         161.851        71.8511        
225819         Departure      65             3         160.2          0              
225841         Departure      58             0         159.584        0              
225846         Departure      67             2         160.035        0              
225851         Departure      60             1         159.756        0              
225914         Arrival        101            3         159.669        159.669        
225936         Arrival        102            0         159.371        159.371        
225946         Arrival        108            1         160.082        160.082        
225941         Arrival        104            2         159.561        159.561        
225914         Quantum_done   87             3         157.963        67.9625        
225936         Quantum_done   85             0         158.78         68.7805        
225941         Quantum_done   88             2         160.806        70.806         
225946         Quantum_done   86             1         160.779        70.7791        
225987         Departure      69             3         158.819        0              
226012         Departure      64             0         160.176        0              
226016         Departure      68             2         160.024        0              
226022         Departure      66             1         160.564        0              
226082         Arrival        103            3         159.529        159.529        
226107         Arrival        112            0         160.814        160.814        
226117         Arrival        105            1         160.717        160.717        
226111         Arrival        106            2         160.483        160.483        
226082         Quantum_done   92             3         162.399        72.3987        
226107         Quantum_done   90             0         159.763        69.7625        
226111         Quantum_done   91             2         161.282        71.2817        
226117         Quantum_done   89             1         160.934        70.9337        
226157         Departure      71             3         159.747        0              
226183         Departure      62             0         161.638        0              
226185         Departure      72             2         159.602        0              
226191         Departure      70             1         159.62         0              
226233         Arrival        110            3         159.239        159.239        
226260         Arrival        116            0         157.97         157.97         
226233         Departure      75             3         160.563        0              
226286         Arrival        107            1         159.727        159.727        
226259         Arrival        109            2         159.166        159.166        
226259         Departure      73             2         158.97         0              
226260         Departure      76             0         161.912        0              
226286         Quantum_done   94             1         159.143        69.143         
226328         Arrival        120            3         159.249        159.249        
226354         Arrival        113            2         160.483        160.483        
226328         Quantum_done   96             3         159.258        69.2575        
226354         Quantum_done   93             2         161.204        71.204         
226355         Quantum_done   95             0         159.547        69.5468        
226362         Departure      74             1         161.129        0              
226430         Arrival        117            0         160.168        160.168        
226404         Departure      79             3         161.236        0              
226436         Arrival        111            1         160.616        160.616        
226430         Departure      77             0         159.531        0              
226431         Departure      78             2         161.457        0              
226436         Departure      80             1         158.796        0              
226499         Arrival        124            3         159.69         159.69         
226525         Arrival        115            0         161.014        161.014        
226531         Arrival        114            1         160.094        160.094        
226526         Arrival        119            2         161.717        161.717        
226499         Quantum_done   97             3         161.393        71.3929        
226525         Quantum_done   99             0         160.307        70.3067        
226526         Quantum_done   100            2         159.96         69.9597        
226531         Quantum_done   98             1         161.62         71.6199        
226572         Departure      81             3         157.938        0              
226599         Departure      82             0         159.733        0              
226604         Departure      83             2         162.863        0              
226608         Departure      84             1         161.851        0              
226667         Arrival        122            3         159.973        159.973        
226694         Arrival        118            0         159.957        159.957        
226699         Arrival        126            2         158.884        158.884        
226703         Arrival        127            1         161.094        161.094        
226667         Quantum_done   101            3         159.669        69.6687        
226694         Quantum_done   102            0         159.371        69.3713        
226699         Quantum_done   104            2         159.561        69.5613        
226703         Quantum_done   108            1         160.082        70.0823        
226740         Departure      87             3         157.963        0              
226768         Departure      85             0         158.78         0              
226774         Departure      88             2         160.806        0              
226779         Departure      86             1         160.779        0              
226835         Arrival        131            3         159.463        159.463        
226863         Arrival        123            0         159.357        159.357        
226869         Arrival        121            2         160.475        160.475        
226874         Arrival        130            1         162.713        162.713        
226835         Quantum_done   103            3         159.529        69.5287        
226863         Quantum_done   112            0         160.814        70.8145        
226869         Quantum_done   106            2         160.483        70.483         
226874         Quantum_done   105            1         160.717        70.7165        
226912         Departure      92             3         162.399        0              
226938         Departure      90             0         159.763        0              
226946         Departure      91             2         161.282        0              
226950         Departure      89             1         160.934        0              
227007         Arrival        128            3         160.251        160.251        
227033         Arrival        125            0         161.559        161.559        
227041         Arrival        134            2         161.074        161.074        
227045         Arrival        135            1         160.048        160.048        
227007         Quantum_done   110            3         159.239        69.239         
227033         Quantum_done   116            0         157.97         67.9703        
227041         Quantum_done   109            2         159.166        69.166         
227045         Quantum_done   107            1         159.727        69.7272        
227102         Quantum_done   120            3         159.249        69.2494        
227107         Departure      95             0         159.547        0              
227119         Departure      94             1         159.143        0              
227136         Quantum_done   113            2         160.483        70.4835        
227202         Arrival        138            0         160.815        160.815        
227214         Arrival        132            1         158.866        158.866        
227176         Arrival        129            3         158.709        158.709        
